sha256,java,native,lib,time
79415286b6ff864f1dcca1f16859fa3fe60797227db8cb0b4e8b5b33b71d0d6a, 20389,740,94, 63.57652759552002
bed19560508f8d4e33318f2a3c70527f9e07c58daab3b91b1297cec7e3edb98c, 84078,75,0, 250.17572379112244
ad55a3344b93e6c715f32f2a5daefc103254e90a858d02801efd22347185c950, 17123,740,94, 58.295275926589966
da1b36936d414dda25e738b011a7a1636e72a22b32a81404b89bd76b777475ad, 65863,75,0, 219.5748164653778
ab4de7adad9bf1a6a23212e105951fbf0fcae4becd9d6625ae2de37b06b17e37, 38382,8618,5, 747.7540271282196
a457354dab4ee63e281e5f4e527e5e83cffea3391775966436c789dee36c257b, 8322,1048,0, 318.4591898918152
f187722fd44eb90b9dc03551ee30bcbb19ceac0d3a2360e31b6ef1c1055d6ab6, 20709,740,94, 120.63428926467896
b7b9067db6efbe97ab54980b32659fbba2d0b05ac82d378b0e8ef0eb41b2bd1b, 3315,75,0, 124.53518772125244
7fbdd7d2b14e23499e335a97c5fe4d0378ef12e252978dcbe41f4d3c8c162fe3, 16418,91,0, 34.22824811935425
a779abf9765d0efaa5c25a92a9e4efaffea04956dc9652263fad8d129b829fcb, 135,0,0, 557.0020022392273
ef2b268d4ff17708d1d01e363cb486e7aa83616ab595434535cfb33be0f716c4, 30144,740,94, 87.35415554046631
bca00e220dfc30ba5916318a3f3776d43f980d5c2e38b3678e214697b5525076, 40253,740,94, 99.25002837181091
dc8ca477283c41ff8d4a2bb318f3a9aea426767c8c1e44bdb725ef5e63b65345, 6676,111,0, 23.427152395248413
fd118a4b4ea3b678beee1a1e55a520c63df26c82af52ebd3deeeb8c040aa3752, 23947,740,94, 69.57175183296204
b3d9dc74fb78427f5c36ded780def863f673d53248b3507070bf4e7614ae5222, 23009,111,0, 45.94081258773804
ca8eb1155c2f5b33822b906f2255cdeac0eead86a58f151c11bd5003458cfca1, 10647,740,94, 108.73821139335632
7bbb4830583ac5a187c1bd93dcf05c7a90b83e9c9dca0b8b6fa5b9b7579f8aaa, 16478,2541,0, 303.9419960975647
ae5e8a3c226c8b175d2ba29961a2663380739ff35fd9093601955e1eace43cda, 65863,75,0, 218.40583157539368
84451991b1e3c28fc56152b56d28043377650ba07464a6430bdc3adb7bcbb319, 37054,740,94, 94.12899255752563
b66dd88e51111b78c83a5c5d7b817d05448549e9353e449fd18f10cdea880a2a, 65863,75,0, 217.08961629867554
eb41e67132858c6ac75e11c4cbbfce695cd4d603ef5a185171cb78f28029d6d2, 65863,75,0, 218.6488115787506
ba2aea2e12f7b57dad8b455710cfca3788af362ca987404bca44832510137cb7, 65863,75,0, 218.44672226905823
bcd146a0ac3ca48ed69bff20fa531563fb517273ea328809467e037de9dd94fd, 16621,0,0, 86.44677662849426
e26f3a360e2b79b85d08db3e3e00d93cafe3b59135ed6a29237e4d7afec2afd8, 65863,75,0, 218.8001582622528
8bd97c0334a346072152da1683c674005bc1cc5cc7c495cf32c0360f8c086efb, 32,32,0, 1159.752031803131
eab9f33515233cd64588742b326e9f70b3c57423f9a28646fb34f1687a869128, 9922,5,0, 219.26435923576355
c8ba8381bf5d3f9591ee7d067a57fc6e39fcdf4a91ef15d3811722c7b2e14dd3, 39629,0,0, 244.45645785331726
94112b350d0feceff0a788fb042706cb623a55b559ab4697cb10ca6200ea7714, 3329,75,0, 184.36293268203735
a1f98073b0d39b6e3a981d7db2c528cc9b88a4cc207350f4467916f265d0244f, 23708,740,94, 75.28458881378174
e58bf56343d6a44b0d863534426109b348673c76ec433bf310e638f34eb786b7, 20377,740,94, 63.26879620552063
d7fb7bc3085e85bbca3f6721ac7388115e442026e6ca328901ada5c70f1528de, 17129,740,94, 57.557668685913086
e006d46c170de1ac9e3d740aa80dfe892ad87746ffa52bd25c0c83c2b559580f, 33576,740,94, 93.05720615386963
