sha256,java,native,lib,time
a6291a63e3b4e8e3b58e96db2a98ba918e674b21b3483ec0a69da5c5594390d8, 17236,740,94, 55.616652488708496
e048ec0e7dac4a5de661cc028a0c08590929a4719a7e032fe088613988c642e1, 23747,740,94, 78.25596022605896
c140a16408a4af17f2aaac7a997f8b00ccef3d099ddb1caac2472e28fd5f2c30, 243,0,0, 524.6066951751709
ae7d2cbb3195e0c2b5186180dc55618529ded7f44e02e7c18570a5eab37c7015, 23116,0,0, 61.23526072502136
cad383793714838b9314753930b9acb4501e8c2f2af9e7bded3c58aa6928c9e6, 297,0,0, 603.685284614563
e756abaabdda267d08872c7e4aa22eb36d9f9e818ad88dfea7d4b5d21e90d01b, 23729,740,94, 67.5945029258728
aab8fa17b2cbcc7c7224b311b6ed9a72eb66897539c58355e829f3021d6f75fe, 65863,75,0, 207.93315410614014
9c589e849f1c1bdeecccbf86406e5e77152d884584707a07dbdc582f925e71c3, 23729,740,94, 67.11052918434143
9c6990766a0965792c1289b3d6d088862e74a8069d0ef3a2860d230921aa2684, 270,0,0, 611.8934133052826
72865adb5bafda646f6f60834e0462e1626c88f075e4161f3ce0ebf217d6c4cb, 26866,740,94, 72.75120162963867
fa266ac8a78e22bd2ad34ca85f5f8d9679e908a8542a59faa07bdd9e6e2be4cb, 17220,740,94, 55.69386267662048
b705f464aa4e7759e57e68c086a1ce266aed5797df728aa6a6588654c21bac59, 36291,75,0, 167.9756932258606
9fbe204763745c5757dfdca9d7db80a73e858d49f3789f909247405640e870b9, 26973,740,94, 73.24225068092346
e173fa29e054381db5b1b287c35094f71556e3dbe9cd29f223edd1efea6d51ad, 65863,75,0, 208.60881209373474
79415286b6ff864f1dcca1f16859fa3fe60797227db8cb0b4e8b5b33b71d0d6a, 20389,740,94, 61.16459822654724
bed19560508f8d4e33318f2a3c70527f9e07c58daab3b91b1297cec7e3edb98c, 84078,75,0, 237.98015427589417
ad55a3344b93e6c715f32f2a5daefc103254e90a858d02801efd22347185c950, 17123,740,94, 56.158660650253296
da1b36936d414dda25e738b011a7a1636e72a22b32a81404b89bd76b777475ad, 65863,75,0, 208.02868223190308
ab4de7adad9bf1a6a23212e105951fbf0fcae4becd9d6625ae2de37b06b17e37, 38389,8625,7, 601.2216277122498
a457354dab4ee63e281e5f4e527e5e83cffea3391775966436c789dee36c257b, 8322,1048,0, 304.9603192806244
f187722fd44eb90b9dc03551ee30bcbb19ceac0d3a2360e31b6ef1c1055d6ab6, 20709,740,94, 116.13091111183167
b7b9067db6efbe97ab54980b32659fbba2d0b05ac82d378b0e8ef0eb41b2bd1b, 16281,75,0, 118.86059713363647
7fbdd7d2b14e23499e335a97c5fe4d0378ef12e252978dcbe41f4d3c8c162fe3, 16418,91,0, 32.92526984214783
a779abf9765d0efaa5c25a92a9e4efaffea04956dc9652263fad8d129b829fcb, 216,0,0, 524.1119904518127
ef2b268d4ff17708d1d01e363cb486e7aa83616ab595434535cfb33be0f716c4, 30144,740,94, 83.8686625957489
bca00e220dfc30ba5916318a3f3776d43f980d5c2e38b3678e214697b5525076, 40253,740,94, 95.64233946800232
dc8ca477283c41ff8d4a2bb318f3a9aea426767c8c1e44bdb725ef5e63b65345, 9922,111,0, 22.38970971107483
fd118a4b4ea3b678beee1a1e55a520c63df26c82af52ebd3deeeb8c040aa3752, 23947,740,94, 67.30754780769348
b3d9dc74fb78427f5c36ded780def863f673d53248b3507070bf4e7614ae5222, 23009,111,0, 43.06289505958557
ca8eb1155c2f5b33822b906f2255cdeac0eead86a58f151c11bd5003458cfca1, 10647,740,94, 105.147057056427
7bbb4830583ac5a187c1bd93dcf05c7a90b83e9c9dca0b8b6fa5b9b7579f8aaa, 48950,2541,0, 289.6326940059662
ae5e8a3c226c8b175d2ba29961a2663380739ff35fd9093601955e1eace43cda, 65863,75,0, 209.03699660301208
84451991b1e3c28fc56152b56d28043377650ba07464a6430bdc3adb7bcbb319, 37054,740,94, 89.36538457870483
b66dd88e51111b78c83a5c5d7b817d05448549e9353e449fd18f10cdea880a2a, 65863,75,0, 208.17254185676575
eb41e67132858c6ac75e11c4cbbfce695cd4d603ef5a185171cb78f28029d6d2, 65863,75,0, 207.5855450630188
ba2aea2e12f7b57dad8b455710cfca3788af362ca987404bca44832510137cb7, 65863,75,0, 208.4376564025879
bcd146a0ac3ca48ed69bff20fa531563fb517273ea328809467e037de9dd94fd, 16621,0,0, 81.91616535186768
e26f3a360e2b79b85d08db3e3e00d93cafe3b59135ed6a29237e4d7afec2afd8, 65863,75,0, 207.801992893219
8bd97c0334a346072152da1683c674005bc1cc5cc7c495cf32c0360f8c086efb, 0,0,0, 1089.0368738174438
eab9f33515233cd64588742b326e9f70b3c57423f9a28646fb34f1687a869128, 37589,5,0, 212.11162066459656
c8ba8381bf5d3f9591ee7d067a57fc6e39fcdf4a91ef15d3811722c7b2e14dd3, 39629,0,0, 233.3618688583374
94112b350d0feceff0a788fb042706cb623a55b559ab4697cb10ca6200ea7714, 3329,75,0, 176.52082133293152
a1f98073b0d39b6e3a981d7db2c528cc9b88a4cc207350f4467916f265d0244f, 27098,740,94, 72.63160300254822
e58bf56343d6a44b0d863534426109b348673c76ec433bf310e638f34eb786b7, 20377,740,94, 60.78598737716675
d7fb7bc3085e85bbca3f6721ac7388115e442026e6ca328901ada5c70f1528de, 17129,740,94, 55.718931913375854
e006d46c170de1ac9e3d740aa80dfe892ad87746ffa52bd25c0c83c2b559580f, 33576,740,94, 89.6262583732605
de0a2363f35cbb0a8cac1329c1d56db4affb78bcb7c27962a7ee89c465b69b54, 10101,111,0, 22.720818042755127
96877f7a5e45585054b16d334a359685fda09a90f0657ee841b09d8b234838e4, 65863,75,0, 208.41791152954102
eec74e23b8be5a53723a673b34c76bbbb05c42be98beae2f42948e4c7936f1ed, 17009,740,94, 55.87397813796997
bc407b8036b57b507881352cca4e899423bb60cd6e732a8a3fe2327a8fefc595, 65863,75,0, 208.88259530067444
b6bf9facfa89990adf7f01d561875ac54d7577ca351d0c23d69b5e83e376963e, 597726,58,11, 209.25257802009583
c136aa845d8b2b9e7adb5ac6683e3686f6fa3f52586505f6db8137e38ca86413, 27104,740,94, 73.05277681350708
c9ab3693d7eb1d9c2743dd713528349301c3b801a3326661e73b14ad784f5717, 23603,740,94, 67.02835869789124
c03f3e173695a66c2b6108dcf8e0468f65159677fbf24b3f5e2c18afa2ec62fd, 36291,75,0, 165.8765242099762
f574e38548ec0bb222ac28a7c8b87124f4419f8ae4bce0c74d87ac4b2ba1888a, 270,0,0, 670.0128605365753
fa3eae202c85a96767a4bbd48d10c37979d015de6f7dc21c1d373563d07d06cd, 33529,740,94, 91.08819365501404
9c6724919caf4dc134aacf828a62663084ddcd6459fd1249df36bcffc7ef2ebb, 46424,740,94, 110.35953760147095
dfe9c866d398484549ea178d6db5bc49f621a0e1b67a7f3e94a89afb4dde0033, 20703,740,94, 120.14571237564087
ea76cbf0213a109dd9d7ed4ecb5dd759eb428f814bb9a34122bc057c30bd8637, 17129,740,94, 56.74230456352234
cd85063af9e7bad04502bb2281bec86cfa203377865fb4daf1358883230c95cd, 23158,0,0, 95.21964240074158
d07c49e4bac9342ebb1e05cecf287aae844d9eb4f461c8cc3a6dfde8d615f56e, 243,0,0, 611.0020089149475
a7f23a85ef7f8e8724bd3279fe65011101d4d89c5a284c8cc23dd741f043be3d, 65863,75,0, 212.22387838363647
f66b055ba6ba7c1cdf45c53c34613046121185867f46f94034b1946c6d75afb8, 20435,740,94, 61.26183223724365
7e746faf9716cbf82e265893834124955793071fee67df6d6b4d403fbe863d5c, 597726,58,11, 212.40280318260193
d2e187f79bf1ddd51a0f115babbf935be9c7b10ba4184d278202efa72a5dcaca, 59589,2256,12, 307.4769504070282
a8cfa55ae7b1950fac0a90a0f310003b00a893d4e0fede65ae6b86aea40c43b8, 135,0,0, 392.3398206233978
9249b53703940492e3f2aea364c451b650e0322e032cfd49bdcee6599fc4a852, 13871,740,94, 50.556607246398926
70de379d1aaa9eab3945fe88b52dd1ed29186d85242900000025cb6d15e4a882, 40253,740,94, 96.56196403503418
ccb73ede1d5e42cf916da56e3d14458c02eb4e7c95e15a21ca0b21a511a686d2, 65863,75,0, 212.89454317092896
a3c0e97a622329b40165044ff83e84dc100b080dfe552ca0bac4382a902cca12, 4109,0,0, 328.293208360672
a9e51e93a47b466a13ce9f989543c41fd24d8fba0e0594fd3d2c813ac15f0621, 20369,740,94, 61.8053457736969
d40b477ee9275ff21c6e25bf80e05803f4092f8cb841956f77ae6eb8a2b950f9, 33780,740,94, 85.66254043579102
ac4d0a01a927e84cbdf8c8b5f7ddbd3d07bb79c4e80e8ed0b85dd83121025705, 56171,217,0, 110.0421793460846
aaa2fd1edd5deb06a2c79eb1c920d2f0ceb1435131089841ae3bdb0aecf415b4, 14385,1057,1, 231.52732634544373
efe368b0131387125f61f1e260a60140598ba8660cc29fe52f6b98f92dc08405, 78113,75,0, 245.34474873542786
c7c46f7e5f58b1e6912bc0638475840741caed5685af0ab6b563a637b92d41a3, 20447,740,94, 61.80486798286438
